nveh,mean_speed,heavy_share,congestion_score,emission_score,aqi_proxy,label
1.0,6.038752439632314,0.0,40.91474463280891,33.02249512073537,192.8552397535443,no_action
7.0,48.26383739853332,0.0,9.799999999999999,7.700000000000001,139.67800000000003,no_action
1.0,42.39870543006439,0.0,1.4,1.1,125.81800000000003,no_action
1.0,50.004000000000005,0.0,3.4,3.9,131.69800000000004,no_action
2.0,42.770356040819216,0.5,2.8,6.2,181.52800000000002,heavy_vehicle_ban
4.0,47.876111520654106,0.0,5.6,4.4,132.74800000000002,no_action
1.0,50.003999997588146,0.0,1.4,1.1,125.81800000000003,no_action
3.0,43.95172887357181,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
1.0,47.38504763392666,0.0,1.4,1.1,125.81800000000003,no_action
4.0,42.347773134651135,0.0,5.6,4.4,132.74800000000002,no_action
3.0,37.811793221145756,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
3.0,26.861961023821216,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
1.0,79.61490928965387,0.0,1.4,1.1,125.81800000000003,no_action
1.0,0.09053645291656412,0.0,56.00081980358356,47.71892709416687,223.71774689775046,no_action
1.0,83.3399933296428,0.0,1.4,1.1,125.81800000000003,no_action
4.0,45.31124439165386,0.0,5.6,4.4,132.74800000000002,no_action
1.0,64.87356328182828,0.0,1.4,1.1,125.81800000000003,no_action
1.0,75.0058767497016,0.0,1.4,1.1,125.81800000000003,no_action
1.0,72.8977110162855,0.0,1.4,1.1,125.81800000000003,no_action
1.0,53.42566987994029,0.0,1.4,1.1,125.81800000000003,no_action
1.0,48.15394308382794,0.0,1.4,1.1,125.81800000000003,no_action
2.0,29.9385183380757,0.5,2.8,6.2,181.52800000000002,heavy_vehicle_ban
1.0,23.729564901711495,0.0,1.9949572162347118,1.1,125.81800000000003,no_action
2.0,0.0,0.0,59.6,51.8,232.288,idling_restriction
3.0,0.0,0.0,63.0,55.7,240.47800000000004,idling_restriction
1.0,18.622522162714773,0.0,13.2304512420275,7.854955674570453,140.00340691659798,no_action
1.0,0.0,0.0,56.2,47.9,224.098,no_action
1.0,0.0,0.0,56.2,47.9,224.098,no_action
1.0,48.985349122077466,0.0,1.4,1.1,125.81800000000003,no_action
1.0,53.63927757501724,0.0,1.4,1.1,125.81800000000003,no_action
2.0,29.016734775906894,0.0,2.8,2.2,128.12800000000001,no_action
1.0,47.85866666212485,0.0,1.4,1.1,125.81800000000003,no_action
1.0,39.11478487847495,0.0,1.4,1.1,125.81800000000003,no_action
1.0,49.98132813293469,0.0,1.4,1.1,125.81800000000003,no_action
1.0,19.82110321515589,0.0,10.593572926657043,5.457793569688219,134.9693664963453,no_action
1.0,26.5331526576592,0.0,1.4,1.1,125.81800000000003,no_action
1.0,24.020946,0.0,1.4,1.1,125.81800000000003,no_action
1.0,22.495108629363948,0.0,4.710761015399315,1.1,125.81800000000003,no_action
4.0,38.07444171700746,0.25,5.6,8.4,163.64800000000002,no_action
2.0,48.02004990355115,0.0,2.8,2.2,128.12800000000001,no_action
1.0,44.136988291937016,0.0,1.4,1.1,125.81800000000003,no_action
1.0,18.774980151857637,0.0,12.8950436659132,7.550039696284726,139.36308336219795,no_action
1.0,32.4669427524973,0.0,1.4,1.1,125.81800000000003,no_action
1.0,23.84489373889496,0.0,1.7412337744310875,1.1,125.81800000000003,no_action
1.0,0.0,1.0,56.2,51.9,322.49800000000005,no_action
1.0,37.419673947576676,0.0,1.4,1.1,125.81800000000003,no_action
2.0,45.56793264676487,0.0,2.8,2.2,128.12800000000001,no_action
3.0,52.328570350184286,0.3333333333333333,4.199999999999999,7.300000000000001,168.83800000000002,heavy_vehicle_ban
1.0,48.881429231933545,0.0,1.4,1.1,125.81800000000003,no_action
4.0,44.18473672211354,0.0,5.6,4.4,132.74800000000002,no_action
2.0,0.0,0.0,59.6,51.8,232.288,speed_harmonization
1.0,47.02268677390678,0.0,1.4,1.1,125.81800000000003,no_action
1.0,1.8761772234735137,0.0,50.07241010835828,41.34764555305298,210.33805566141126,no_action
3.0,46.444763161332006,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
4.0,38.627036671721655,0.0,5.6,4.4,132.74800000000002,no_action
2.0,27.820157686626136,0.0,2.8,2.2,128.12800000000001,no_action
2.0,47.98869332838992,0.0,2.8,2.2,128.12800000000001,no_action
2.0,15.993034945266258,0.0,20.415323120414236,14.213930109467483,153.35725322988174,no_action
2.0,16.64929150269236,0.0,18.97155869407681,12.901416994615278,150.6009756886921,no_action
3.0,16.51401640495775,0.0,20.669163909092948,14.2719671900845,153.47913109917747,no_action
3.0,39.488548073330044,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
2.0,45.4935902849881,0.0,2.8,2.2,128.12800000000001,no_action
2.0,9.332714480617236,0.0,37.06802814264208,30.334571038765528,187.21059918140764,speed_harmonization
2.0,48.301151274624324,0.0,2.8,2.2,128.12800000000001,no_action
1.0,68.8116902861132,0.0,1.4,1.1,125.81800000000003,no_action
2.0,30.127107385720986,0.0,2.8,2.2,128.12800000000001,no_action
1.0,20.5800624,0.0,8.923862720000002,3.9398752000000017,131.78173792000004,no_action
2.0,39.34744858855372,0.5,2.8,6.2,181.52800000000002,heavy_vehicle_ban
2.0,62.958791129327274,0.0,2.8,2.2,128.12800000000001,no_action
1.0,29.10349161490545,0.0,1.4,1.1,125.81800000000003,no_action
2.0,9.68488520707742,0.5,36.29325254442968,33.63022958584516,239.13148213027486,speed_harmonization
1.0,49.464225779650974,0.0,1.4,1.1,125.81800000000003,no_action
1.0,60.01199999566974,0.0,1.4,1.1,125.81800000000003,no_action
4.0,31.805849017174964,0.25,5.6,8.4,163.64800000000002,heavy_vehicle_ban
1.0,74.97224497502451,0.0,1.4,1.1,125.81800000000003,no_action
1.0,40.90017954814351,0.0,1.4,1.1,125.81800000000003,no_action
1.0,49.03288989929499,0.0,1.4,1.1,125.81800000000003,no_action
1.0,31.987593219129117,0.0,1.4,1.1,125.81800000000003,no_action
6.0,0.009801808492859335,0.0,73.17843602131572,67.38039638301427,265.00683240433,idling_restriction
1.0,23.017213246988412,0.0,3.562130856625494,1.1,125.81800000000003,no_action
1.0,44.36991863845608,0.0,1.4,1.1,125.81800000000003,no_action
3.0,49.37553499613602,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
2.0,27.42035748038465,0.5,2.8,6.2,181.52800000000002,rerouting
3.0,42.070380128615795,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
3.0,41.00335068074618,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
5.0,29.383868772206366,0.0,7.0,5.5,135.05800000000002,no_action
1.0,27.35960881775501,1.0,1.4,5.1,224.21800000000002,no_action
4.0,35.93126398951395,0.0,5.6,4.4,132.74800000000002,no_action
3.0,48.86621489084596,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
3.0,43.17926871862303,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
1.0,24.991537481414834,0.0,1.4,1.1,125.81800000000003,no_action
1.0,35.17591591294135,0.0,1.4,1.1,125.81800000000003,no_action
1.0,45.94507745922882,0.0,1.4,1.1,125.81800000000003,no_action
1.0,13.2324997978962,0.0,25.088500444628362,18.635000404207602,162.641500848836,no_action
1.0,20.67882552664776,0.0,8.706583841374929,3.7423489467044804,131.36693278807942,no_action
1.0,45.43464176498251,0.0,1.4,1.1,125.81800000000003,no_action
2.0,48.682528703882895,0.0,2.8,2.2,128.12800000000001,no_action
1.0,86.72811279376171,0.0,1.4,1.1,125.81800000000003,no_action
1.0,87.50503363695105,0.0,1.4,1.1,125.81800000000003,no_action
6.0,54.85824823798118,0.16666666666666666,8.399999999999999,10.600000000000001,160.76800000000003,no_action
1.0,87.50657963656168,0.0,1.4,1.1,125.81800000000003,no_action
3.0,71.84743777240885,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
1.0,30.323661213844726,0.0,1.4,1.1,125.81800000000003,no_action
1.0,50.00399999750859,0.0,1.4,1.1,125.81800000000003,no_action
1.0,50.00399999758756,0.0,1.4,1.1,125.81800000000003,no_action
2.0,82.20342176191801,0.0,2.8,2.2,128.12800000000001,no_action
2.0,59.62134941406671,0.0,2.8,2.2,128.12800000000001,no_action
6.0,42.60401153728381,0.3333333333333333,8.399999999999999,14.600000000000001,184.16800000000003,rerouting
1.0,64.99786088433072,0.0,1.4,1.1,125.81800000000003,no_action
1.0,59.9371713668543,0.0,1.4,1.1,125.81800000000003,no_action
1.0,38.27291273538333,0.0,1.4,1.1,125.81800000000003,no_action
3.0,72.81424194641261,0.3333333333333333,4.199999999999999,7.300000000000001,168.83800000000002,heavy_vehicle_ban
4.0,72.54139932565987,0.0,5.6,4.4,132.74800000000002,no_action
1.0,70.87848951935152,0.0,1.4,1.1,125.81800000000003,no_action
1.0,46.923934359609966,0.0,1.4,1.1,125.81800000000003,no_action
1.0,74.13349940645146,0.0,1.4,1.1,125.81800000000003,no_action
1.0,69.9897929528906,0.0,1.4,1.1,125.81800000000003,no_action
1.0,73.92278587533572,0.0,1.4,1.1,125.81800000000003,no_action
5.0,46.87915965167413,0.0,7.0,5.5,135.05800000000002,no_action
1.0,18.654918170931822,0.0,13.159180023949993,7.790163658136356,139.86734368208636,no_action
1.0,43.017037156138144,0.0,1.4,1.1,125.81800000000003,no_action
1.0,48.223553356712586,0.0,1.4,1.1,125.81800000000003,no_action
1.0,27.22870101719984,0.0,1.4,1.1,125.81800000000003,no_action
1.0,46.98346916227003,0.0,1.4,1.1,125.81800000000003,no_action
6.0,46.805461227956755,0.0,8.399999999999999,6.6000000000000005,137.36800000000002,no_action
1.0,70.00199999930246,0.0,1.4,1.1,125.81800000000003,no_action
1.0,63.932579405795465,0.0,1.4,1.1,125.81800000000003,no_action
4.0,52.02287760502376,0.0,5.6,4.4,132.74800000000002,no_action
1.0,50.003999997588146,0.0,1.4,1.1,125.81800000000003,no_action
4.0,40.54587477090594,0.0,5.6,4.4,132.74800000000002,no_action
1.0,43.592233355119994,0.0,1.4,1.1,125.81800000000003,no_action
1.0,17.715691223269484,0.0,15.225479308807136,9.668617553461031,143.8120968622682,no_action
2.0,66.27041834721413,0.0,2.8,2.2,128.12800000000001,no_action
2.0,44.98298296639127,0.0,2.8,2.2,128.12800000000001,no_action
1.0,69.70832233050977,0.0,1.4,1.1,125.81800000000003,no_action
1.0,8.785823442118541,0.0,34.87118842733921,27.52835311576292,181.31754154310215,no_action
1.0,52.35942268508998,0.0,1.4,1.1,125.81800000000003,no_action
1.0,74.91719214688912,0.0,1.4,1.1,125.81800000000003,no_action
2.0,68.60913357056378,0.0,2.8,2.2,128.12800000000001,no_action
1.0,64.20754360845963,0.0,1.4,1.1,125.81800000000003,no_action
1.0,3.2309687861021708,0.0,47.091868670575224,38.63806242779566,204.64793109837092,no_action
1.0,38.08533233997271,0.0,1.4,1.1,125.81800000000003,no_action
1.0,34.91667981180982,0.0,1.4,1.1,125.81800000000003,no_action
2.0,24.13063746787482,0.0,2.8,2.2,128.12800000000001,no_action
1.0,0.0,0.0,56.2,47.9,224.098,no_action
5.0,3.070207007888668,0.0,59.04554458264493,51.75958598422266,232.20313056686763,speed_harmonization
1.0,16.13259740218015,0.0,18.708285715203672,12.834805195639701,150.46109091084338,no_action
1.0,26.02333424364129,0.0,1.4,1.1,125.81800000000003,no_action
1.0,47.96450804321814,0.0,1.4,1.1,125.81800000000003,no_action
2.0,44.090672898948526,0.0,2.8,2.2,128.12800000000001,no_action
2.0,39.58996495441386,0.0,2.8,2.2,128.12800000000001,no_action
1.0,39.995259511392995,0.0,1.4,1.1,125.81800000000003,no_action
1.0,50.003999907357844,0.0,1.4,1.1,125.81800000000003,no_action
1.0,10.349573820480842,0.0,31.430937594942147,24.400852359038318,174.7497899539805,no_action
1.0,31.045147276991436,0.0,1.4,1.1,125.81800000000003,no_action
4.0,34.40905110380766,0.25,5.6,8.4,163.64800000000002,no_action
1.0,46.33959925156348,0.0,1.4,1.1,125.81800000000003,no_action
1.0,24.758429034242532,0.0,1.4,1.1,125.81800000000003,no_action
1.0,39.399642243271764,0.0,1.4,1.1,125.81800000000003,no_action
5.0,37.84476938117564,0.2,7.0,9.5,161.45800000000003,heavy_vehicle_ban
2.0,64.4577969511853,0.0,2.8,2.2,128.12800000000001,no_action
1.0,49.3342568328631,0.0,1.4,1.1,125.81800000000003,no_action
1.0,23.64380427680415,1.0,2.1836305910308687,5.1,224.21800000000002,no_action
1.0,45.32861163491843,0.0,1.4,1.1,125.81800000000003,no_action
1.0,12.044820507882319,0.0,27.7013948826589,21.010358984235364,167.6297538668943,no_action
1.0,0.0,1.0,56.2,51.9,322.49800000000005,no_action
1.0,37.059085440556544,0.0,1.4,1.1,125.81800000000003,no_action
1.0,22.12942801795955,0.0,5.515258360488987,1.1,125.81800000000003,no_action
4.0,41.7391776964449,0.0,5.6,4.4,132.74800000000002,no_action
1.0,63.56300945934741,0.0,1.4,1.1,125.81800000000003,no_action
1.0,49.23168258134866,0.0,1.4,1.1,125.81800000000003,no_action
3.0,22.282746438773653,0.0,7.977957834697962,3.3000000000000003,130.43800000000002,no_action
2.0,0.11685175470080596,0.0,59.342926139658225,51.56629649059838,231.7972226302566,idling_restriction
5.0,39.92968432356363,0.0,7.0,5.5,135.05800000000002,no_action
3.0,29.20930277180942,0.0,6.199999999999999,6.1,136.318,no_action
2.0,40.43963001262162,0.0,2.8,2.2,128.12800000000001,no_action
2.0,47.682875352436696,0.0,2.8,2.2,128.12800000000001,no_action
2.0,30.947194730308755,0.0,2.8,2.2,128.12800000000001,no_action
2.0,0.0008010508425586937,0.0,59.59823768814638,51.79839789831488,232.28463558646126,idling_restriction
3.0,37.792536798672586,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
2.0,50.43061574346146,0.0,2.8,2.2,128.12800000000001,no_action
3.0,46.58466676129276,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
1.0,64.98305510906974,0.0,1.4,1.1,125.81800000000003,no_action
1.0,64.99794830768961,0.0,1.4,1.1,125.81800000000003,no_action
2.0,48.064342582014405,0.0,2.8,2.2,128.12800000000001,no_action
1.0,19.761589405839707,0.0,10.724503307152645,5.576821188320585,135.21932449547324,no_action
4.0,42.092526515852846,0.25,5.6,8.4,163.64800000000002,heavy_vehicle_ban
2.0,48.11823772458403,0.0,2.8,2.2,128.12800000000001,no_action
2.0,4.3805118507653305,0.5,47.96287392831627,44.23897629846934,261.40985022678564,speed_harmonization
1.0,65.8083026672239,0.0,1.4,1.1,125.81800000000003,no_action
4.0,35.20674003972047,0.0,5.6,4.4,132.74800000000002,no_action
2.0,66.59922794213549,0.0,2.8,2.2,128.12800000000001,no_action
1.0,0.0,0.0,56.2,47.9,224.098,no_action
1.0,27.006490433809944,0.0,1.4,1.1,125.81800000000003,no_action
3.0,16.27715363658861,0.0,21.190261999505054,14.745692726822778,154.47395472632786,no_action
7.0,38.43589314448807,0.0,9.799999999999999,7.700000000000001,139.67800000000003,speed_harmonization
4.0,22.625517706920334,0.25,12.623861044775264,14.0,175.40800000000002,heavy_vehicle_ban
1.0,25.974000000000004,0.0,1.4,1.1,125.81800000000003,no_action
3.0,40.71062836611226,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
6.0,23.891600689966772,0.0,10.6384784820731,9.4,143.24800000000002,idling_restriction
1.0,26.296126205853447,0.0,1.4,1.1,125.81800000000003,no_action
1.0,39.37044247224202,0.0,1.4,1.1,125.81800000000003,no_action
1.0,12.595615881727086,0.0,26.48964506020041,19.90876823654583,165.31641329674625,no_action
1.0,39.98259247759363,0.0,1.4,1.1,125.81800000000003,no_action
2.0,61.29297028890409,0.0,2.8,2.2,128.12800000000001,no_action
3.0,47.50080074448508,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
5.0,45.767353528507186,0.0,7.0,5.5,135.05800000000002,rerouting
3.0,32.08679643270802,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
2.0,20.46112697689362,0.0,10.585520650834034,5.2777460462127594,134.59126669704682,no_action
2.0,12.445563499106854,0.0,30.219760301964925,24.108873001786293,174.13663330375124,speed_harmonization
1.0,19.26500587469466,0.0,11.816987075671753,6.569988250610683,137.30497532628246,no_action
2.0,45.12303571440668,0.0,2.8,2.2,128.12800000000001,no_action
1.0,48.378883946834186,0.0,1.4,1.1,125.81800000000003,no_action
3.0,67.18881234077348,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
1.0,87.27343748636234,0.0,1.4,1.1,125.81800000000003,no_action
5.0,63.4699088850819,0.0,7.0,5.5,135.05800000000002,no_action
2.0,71.99855312565863,0.0,2.8,2.2,128.12800000000001,no_action
1.0,87.11183020516718,0.0,1.4,1.1,125.81800000000003,no_action
1.0,50.003999997588146,0.0,1.4,1.1,125.81800000000003,no_action
1.0,50.003999997588146,0.0,1.4,1.1,125.81800000000003,no_action
2.0,82.81570910496515,0.0,2.8,2.2,128.12800000000001,no_action
4.0,41.566484483883436,0.25,5.6,8.4,163.64800000000002,no_action
2.0,46.65494163206367,0.5,2.8,6.2,181.52800000000002,heavy_vehicle_ban
1.0,64.97810746955919,0.0,1.4,1.1,125.81800000000003,no_action
1.0,0.0,0.0,56.2,47.9,224.098,no_action
1.0,49.84181777741908,0.0,1.4,1.1,125.81800000000003,no_action
2.0,71.9616851597991,0.0,2.8,2.2,128.12800000000001,no_action
2.0,81.48236739755686,0.0,2.8,2.2,128.12800000000001,no_action
7.0,60.92608657887558,0.0,9.799999999999999,7.700000000000001,139.67800000000003,rerouting
1.0,74.89209781653047,0.0,1.4,1.1,125.81800000000003,no_action
2.0,44.58932705076895,0.0,2.8,2.2,128.12800000000001,no_action
5.0,32.496765502973886,0.0,7.0,5.5,135.05800000000002,rerouting
2.0,27.416492468797582,0.0,2.8,2.2,128.12800000000001,no_action
1.0,37.621717699620504,0.0,1.4,1.1,125.81800000000003,no_action
1.0,24.980663830303623,0.0,1.4,1.1,125.81800000000003,no_action
1.0,9.287221822000037,0.0,33.76811199159992,26.525556355999928,179.21166834759987,no_action
1.0,39.79793242840398,0.0,1.4,1.1,125.81800000000003,no_action
1.0,30.74493239997959,0.0,1.4,1.1,125.81800000000003,no_action
1.0,46.071044273043114,0.0,1.4,1.1,125.81800000000003,no_action
4.0,49.01138848378792,0.0,5.6,4.4,132.74800000000002,no_action
1.0,1.8774992855236021,0.0,50.06950157184808,41.3450014289528,210.3325030008009,no_action
1.0,50.004000000000005,0.0,3.4,3.9,131.69800000000004,no_action
1.0,69.98373645185615,0.0,1.4,1.1,125.81800000000003,no_action
3.0,51.76628308064265,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
4.0,39.149494535083925,0.0,5.6,4.4,132.74800000000002,no_action
3.0,59.68951289150429,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
1.0,70.15175490493866,0.0,1.4,1.1,125.81800000000003,no_action
2.0,53.18648408212918,0.5,2.8,6.2,181.52800000000002,heavy_vehicle_ban
1.0,80.00187821402706,0.0,1.4,1.1,125.81800000000003,no_action
3.0,47.09236165708582,0.0,6.199999999999999,6.1,136.318,speed_harmonization
1.0,73.64812661506637,0.0,1.4,1.1,125.81800000000003,no_action
1.0,74.98407905117246,0.0,1.4,1.1,125.81800000000003,no_action
2.0,63.831755645279024,0.0,2.8,2.2,128.12800000000001,no_action
3.0,37.8726541252371,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
1.0,39.744666999523666,0.0,1.4,1.1,125.81800000000003,no_action
1.0,39.15366098330138,0.0,1.4,1.1,125.81800000000003,no_action
1.0,42.45395356240229,0.0,1.4,1.1,125.81800000000003,no_action
4.0,0.0,0.0,66.4,59.6,248.66800000000003,rerouting
1.0,38.519204370178905,0.0,1.4,1.1,125.81800000000003,no_action
1.0,42.83718109244657,0.0,1.4,1.1,125.81800000000003,no_action
1.0,49.07450482450845,0.0,1.4,1.1,125.81800000000003,no_action
1.0,9.848023377135474,0.0,32.53434857030196,25.403953245729053,176.85630181603102,no_action
1.0,39.84847460237857,0.0,1.4,1.1,125.81800000000003,no_action
1.0,39.99599167231434,0.0,1.4,1.1,125.81800000000003,no_action
1.0,49.02051231977799,0.0,1.4,1.1,125.81800000000003,no_action
1.0,46.25725176678951,0.0,1.4,1.1,125.81800000000003,no_action
1.0,29.992147628104654,0.0,1.4,1.1,125.81800000000003,no_action
1.0,49.94463861811925,0.0,1.4,1.1,125.81800000000003,no_action
2.0,64.28019738552725,0.0,2.8,2.2,128.12800000000001,no_action
3.0,38.6295657408592,0.3333333333333333,4.199999999999999,7.300000000000001,168.83800000000002,heavy_vehicle_ban
1.0,41.6085640360383,0.0,1.4,1.1,125.81800000000003,no_action
3.0,36.6242718421409,0.3333333333333333,4.199999999999999,7.300000000000001,168.83800000000002,heavy_vehicle_ban
1.0,74.99501326606892,0.0,1.4,1.1,125.81800000000003,no_action
1.0,74.86069891761035,0.0,1.4,1.1,125.81800000000003,no_action
1.0,73.973275093912,0.0,1.4,1.1,125.81800000000003,no_action
1.0,34.03891840278212,0.0,1.4,1.1,125.81800000000003,no_action
2.0,23.305514630569732,0.0,4.3278678127465895,2.2,128.12800000000001,no_action
1.0,48.91636996765336,0.0,1.4,1.1,125.81800000000003,no_action
1.0,31.774610420989912,0.0,1.4,1.1,125.81800000000003,no_action
4.0,40.483676095129354,0.0,5.6,4.4,132.74800000000002,no_action
1.0,49.068466262373256,0.0,1.4,1.1,125.81800000000003,no_action
2.0,25.25033991662426,0.0,2.8,2.2,128.12800000000001,no_action
1.0,0.1027447167154724,0.0,55.97396162322596,47.69451056656905,223.66647218979503,no_action
6.0,33.3964472863568,0.0,10.399999999999999,9.4,143.24800000000002,rerouting
1.0,69.49518158953929,0.0,1.4,1.1,125.81800000000003,no_action
1.0,64.77008960823039,0.0,1.4,1.1,125.81800000000003,no_action
1.0,32.76249763294027,0.0,1.4,1.1,125.81800000000003,no_action
1.0,39.59769343692407,0.0,1.4,1.1,125.81800000000003,no_action
3.0,40.76133376821738,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
5.0,0.2754411996407529,0.0,67.19402936079035,60.1491176007185,249.82114696150887,idling_restriction
6.0,17.513063889655513,0.16666666666666666,26.671259442757872,25.173872220688974,191.37313166344688,idling_restriction
2.0,32.963499800898816,0.0,2.8,2.2,128.12800000000001,no_action
4.0,34.47403271951892,0.0,5.6,4.4,132.74800000000002,no_action
4.0,43.453453719982484,0.0,5.6,4.4,132.74800000000002,no_action
4.0,20.45355634334444,0.25,15.402176044642228,14.292887313311116,176.02306335795336,heavy_vehicle_ban
2.0,59.98705099950685,0.0,2.8,2.2,128.12800000000001,no_action
1.0,49.48286441801254,0.0,1.4,1.1,125.81800000000003,no_action
1.0,49.999408181313385,0.0,1.4,1.1,125.81800000000003,no_action
3.0,47.954373685954316,0.3333333333333333,4.199999999999999,7.300000000000001,168.83800000000002,heavy_vehicle_ban
3.0,7.421279716681348,0.3333333333333333,44.67318462330104,42.057440566637304,241.82862518993835,speed_harmonization
1.0,27.698076058821332,0.0,1.4,1.1,125.81800000000003,no_action
1.0,50.003999997579456,0.0,1.4,1.1,125.81800000000003,no_action
1.0,50.004000000000005,0.0,3.4,3.9,131.69800000000004,no_action
6.0,49.49920346358966,0.0,8.399999999999999,6.6000000000000005,137.36800000000002,rerouting
2.0,66.33808172336911,0.0,2.8,2.2,128.12800000000001,no_action
2.0,21.553891821193737,0.0,10.181437993373779,5.892216357612526,135.88165435098634,speed_harmonization
1.0,54.695879851673666,0.0,1.4,1.1,125.81800000000003,no_action
2.0,49.723425283855356,0.0,2.8,2.2,128.12800000000001,no_action
1.0,49.02460720895061,0.0,1.4,1.1,125.81800000000003,no_action
6.0,42.09006524694935,0.0,8.399999999999999,6.6000000000000005,137.36800000000002,rerouting
6.0,42.78097636506816,0.0,8.399999999999999,6.6000000000000005,137.36800000000002,speed_harmonization
1.0,29.731075203506126,1.0,1.4,5.1,224.21800000000002,no_action
3.0,27.19729418031044,0.3333333333333333,4.199999999999999,7.300000000000001,168.83800000000002,heavy_vehicle_ban
4.0,41.38170260451753,0.0,5.6,4.4,132.74800000000002,no_action
2.0,43.507010638012424,0.0,2.8,2.2,128.12800000000001,no_action
2.0,43.26657748733287,0.0,2.8,2.2,128.12800000000001,no_action
1.0,37.57810424057525,0.0,1.4,1.1,125.81800000000003,no_action
1.0,69.8905297843635,0.0,1.4,1.1,125.81800000000003,no_action
1.0,46.73747800533119,0.0,1.4,1.1,125.81800000000003,no_action
4.0,43.3620396262321,0.0,5.6,4.4,132.74800000000002,no_action
1.0,49.26513564219955,0.0,1.4,1.1,125.81800000000003,no_action
3.0,17.876441932000137,0.0,17.6718277495997,11.547116135999726,147.75694388559944,no_action
1.0,26.231852283526493,0.0,1.4,1.1,125.81800000000003,no_action
2.0,5.125390143759423,0.0,46.324141683729266,38.74921971248115,204.88136139621042,idling_restriction
3.0,27.072180140177306,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
2.0,74.6759948230242,0.0,2.8,2.2,128.12800000000001,no_action
6.0,56.31872011104047,0.0,8.399999999999999,6.6000000000000005,137.36800000000002,no_action
1.0,87.20202440572955,0.0,1.4,1.1,125.81800000000003,no_action
4.0,60.23702542589441,0.25,5.6,8.4,163.64800000000002,no_action
1.0,46.283332585811756,0.0,1.4,1.1,125.81800000000003,no_action
1.0,45.51554619068926,0.0,1.4,1.1,125.81800000000003,no_action
4.0,29.85201357416987,0.25,5.6,8.4,163.64800000000002,heavy_vehicle_ban
1.0,50.003999997588146,0.0,1.4,1.1,125.81800000000003,no_action
2.0,81.33857574551178,0.0,2.8,2.2,128.12800000000001,no_action
1.0,64.99525957368908,0.0,1.4,1.1,125.81800000000003,no_action
3.0,41.888049136419475,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
2.0,47.15494287202227,0.5,2.8,6.2,181.52800000000002,heavy_vehicle_ban
1.0,59.46972148425912,0.0,1.4,1.1,125.81800000000003,no_action
1.0,34.38018440009991,0.0,1.4,1.1,125.81800000000003,no_action
1.0,84.94008807678814,0.0,1.4,1.1,125.81800000000003,no_action
3.0,74.2607261512532,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
5.0,65.41996219530245,0.0,7.0,5.5,135.05800000000002,no_action
2.0,64.28142610353328,0.0,2.8,2.2,128.12800000000001,no_action
1.0,74.9286570094518,0.0,1.4,1.1,125.81800000000003,no_action
5.0,38.58146710784581,0.0,7.0,5.5,135.05800000000002,rerouting
1.0,27.99836060067144,0.0,1.4,1.1,125.81800000000003,no_action
1.0,26.815377970953325,0.0,1.4,1.1,125.81800000000003,no_action
1.0,45.64769868818942,0.0,1.4,1.1,125.81800000000003,no_action
1.0,50.00382548634597,0.0,1.4,1.1,125.81800000000003,no_action
1.0,49.09601710777361,0.0,1.4,1.1,125.81800000000003,no_action
3.0,46.3331260097297,0.0,4.199999999999999,3.3000000000000003,130.43800000000002,no_action
1.0,74.99018358268083,0.0,1.4,1.1,125.81800000000003,no_action
4.0,4.723750132153346,0.0,54.00774970926265,47.35249973569331,222.948249444956,idling_restriction
1.0,69.95687578302578,0.0,1.4,1.1,125.81800000000003,no_action
4.0,37.4705659043257,0.25,7.6,11.2,169.52800000000002,rerouting
1.0,43.9585233313598,0.0,1.4,1.1,125.81800000000003,no_action
4.0,48.57594389971134,0.0,5.6,4.4,132.74800000000002,no_action
1.0,74.64912155471596,0.0,1.4,1.1,125.81800000000003,no_action
1.0,75.00598679755733,0.0,1.4,1.1,125.81800000000003,no_action
1.0,0.001088811007071144,0.0,56.19760461578444,47.897822377985854,224.09342699377032,no_action
